Program Level,Area of Study,Special Requirements,Course,Course URL,University,Duration,Open Semesters,Closed Semesters,Speciality,Rankings,Yearly Tuition Fee,Application Fee
PG,,,MSc Mathematical Finance,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTA4ODM2&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 33,700",No application fee
PG,,,MSc Mathematical Sciences,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTA4ODM3&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 25,900",No application fee
PG,,,MSc Mental Health and Wellbeing in Education,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTA4Nzcy&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 25,900",No application fee
PG,,,MSc Mental Health Research,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYzODUw&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 23,910",No application fee
PG,,,MSc Neuroscience of Mental Health,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTk1MDQ3&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 31,900",No application fee
PG,,,MSc Nursing (Adult),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTkwNTM0&year=2026,University of York,24 Month(s),Jan,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 28,800",No application fee
PG,,,MSc Pharmacology and Education,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTQwNzc3&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 25,900",No application fee
PG,,,MSc Physician Associate Studies,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTA4ODE0&year=2026,University of York,24 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 31,900",No application fee
PG,,,MSc Physics (by research),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTk0NjM0&year=2026,University of York,12 Month(s),,"Jan, Apr, Jul, Sep","Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 29,900",No application fee
PG,,,MSc Psychology in Education (Conversion),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTA4Nzcz&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 25,900",No application fee
PG,,,MSc Psychology of Mental Health,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjAwNTYz&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 31,900",No application fee
PG,,,MSc Public Policy and Management,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjExODU2&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 26,900",No application fee
PG,,,MSc Public Policy and Management,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjExOTI2&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 26,900",No application fee
PG,,,MSc Safety Critical Systems Engineering,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTA4NzU4&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 31,900",No application fee
PG,,,MSc Social Media and Interactive Technologies,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTA4ODc2&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 27,190",No application fee
PG,,,MSc Social Media and Management,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTA4ODc3&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 27,190",No application fee
PG,,,MSc Statistics and Computational Finance,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTA4ODM4&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 33,700",No application fee
PG,,,MSc Zooarchaeology,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTA4NzUw&year=2026,University of York,12 Month(s),Sep,,"Russel Group Universities (UK), Uni has own English Test, No Interview Required","25 in US News Ranking, 184 in QS World Ranking, 19 in Webometrics Ranking of United Kingdom National","GBP 25,900",No application fee
PG,,,(LLM) Bar Training Course,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg3OTQx&year=2026,Cardiff University,12 Month(s),Sep,,"Russel Group Universities (UK), Faster Offer TAT, No Interview Required","21 in US News Ranking, 186 in QS World Ranking, 20 in Webometrics Ranking of United Kingdom National","GBP 23,700",No application fee
PG,,,(LLM) Governance and Devolution,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg3OTg4&year=2026,Cardiff University,12 Month(s),Sep,,"Russel Group Universities (UK), Faster Offer TAT, No Interview Required","21 in US News Ranking, 186 in QS World Ranking, 20 in Webometrics Ranking of United Kingdom National","GBP 23,700",No application fee
PG,,,(LLM) Human Rights Law,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg3OTky&year=2026,Cardiff University,12 Month(s),Sep,,"Russel Group Universities (UK), Faster Offer TAT, No Interview Required","21 in US News Ranking, 186 in QS World Ranking, 20 in Webometrics Ranking of United Kingdom National","GBP 23,700",No application fee
PG,,,(LLM) Intellectual Property Law,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg3OTkz&year=2026,Cardiff University,12 Month(s),Sep,,"Russel Group Universities (UK), Faster Offer TAT, No Interview Required","21 in US News Ranking, 186 in QS World Ranking, 20 in Webometrics Ranking of United Kingdom National","GBP 23,700",No application fee
PG,,,(LLM) International Commercial Law,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg3OTk0&year=2026,Cardiff University,12 Month(s),Sep,,"Russel Group Universities (UK), Faster Offer TAT, No Interview Required","21 in US News Ranking, 186 in QS World Ranking, 20 in Webometrics Ranking of United Kingdom National","GBP 23,700",No application fee
PG,,,(LLM) Law,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg4MDA3&year=2026,Cardiff University,12 Month(s),Sep,,"Russel Group Universities (UK), Faster Offer TAT, No Interview Required","21 in US News Ranking, 186 in QS World Ranking, 20 in Webometrics Ranking of United Kingdom National","GBP 23,700",No application fee
