Program Level,Area of Study,Special Requirements,Course,Course URL,University,Duration,Open Semesters,Closed Semesters,Speciality,Rankings,Yearly Tuition Fee,Application Fee
UG + PG (Accelerated Degree),"Arts, Humanities","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Arts (BA) - History (Faculty of Arts and Social Sciences) + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzE1&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Arts, Humanities","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Arts (BA) - Indigenous Studies (Faculty of Arts and Social Sciences) + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzE2&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Arts, Social and Behavioural Science","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Arts (BA) - International Relations (Faculty of Arts and Social Sciences) + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzE3&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Arts, Humanities","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Arts (BA) - Languages (Faculty of Creative and Critical Studies) + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzA5&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Arts, Mathematics and Statistics","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Arts (BA) - Mathematics (Faculty of Arts and Social Sciences) + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzE4&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Arts, Humanities","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Arts (BA) - Philosophy (Faculty of Arts and Social Sciences) + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzE5&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Arts, Humanities","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available","Bachelor of Arts (BA) - Philosophy, Politics, and Economics (Faculty of Arts and Social Sciences) + Master of Management (MM)- Dual degree",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzIw&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Arts, Social and Behavioural Science","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Arts (BA) - Political Science (Faculty of Arts and Social Sciences)+ Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzIx&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Arts, Social and Behavioural Science","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Arts (BA) - Psychology (Faculty of Arts and Social Sciences)+ Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzIy&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Arts, Social and Behavioural Science","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Arts (BA) - Sociology (Faculty of Arts and Social Sciences) + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzIz&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Commerce, Business and Administration","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Commerce (BCom) + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzI0&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Arts,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Fine Arts - Visual Arts + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzI1&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Health, Personal Services","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Health and Exercise Sciences (Kinesiology) + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzI2&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Journalism and Information,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Media Studies (BMS) + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzI3&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Life Sciences,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Biochemistry and Molecular Biology + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzI4&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Life Sciences,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Biology + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzI5&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Physical Sciences, Sciences","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Chemistry + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzMw&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Computer Science and Information Technology,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Computer Science + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzMx&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Computer Science and Information Technology,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Data Science + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzMy&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Environmental Science/Protection, Physical Sciences, Sciences","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Earth and Environmental Sciences + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzMz&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Social and Behavioural Science,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available","Bachelor of Science (BSc) - Ecology, Evolution, and Conservation Biology + Master of Management (MM)- Dual degree",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzM0&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Social and Behavioural Science,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Economics + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzM1&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Environmental Science/Protection,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Environmental Chemistry + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzM2&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Physical Sciences, Sciences","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Freshwater Science + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzM3&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Physical Sciences, Sciences","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Scholarship Available",Bachelor of Science (BSc) - General Studies + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzM4&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Mathematics and Statistics,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Mathematics + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzM5&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Life Sciences,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Microbiology + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzQw&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),"Physical Sciences, Sciences","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Physics + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzQx&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Social and Behavioural Science,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Psychology + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzQy&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Mathematics and Statistics,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Statistics + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzQz&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Life Sciences,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Science (BSc) - Zoology + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzQ0&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
UG + PG (Accelerated Degree),Environmental Science/Protection,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Bachelor of Sustainability + Master of Management (MM)- Dual degree,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNzQ1&year=2026,The University of British Columbia (UBC) - Okanagan Campus,54 Month(s),Sep,,,40 in QS World Ranking,,CAD 173
PhD,Education,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Scholarship Available",Doctor of Education (EdD),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEwNjk5&year=2026,The University of British Columbia (UBC) - Okanagan Campus,36 Month(s),Jul,,,40 in QS World Ranking,,CAD 173
PhD,Life Sciences,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Biochemistry,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTQz&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Life Sciences,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Biology,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTQ0&year=2026,University of Regina,60 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,"Physical Sciences, Sciences","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Chemistry,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTQ1&year=2026,University of Regina,48 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
PhD,Computer Science and Information Technology,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths",Doctor of Philosophy (PhD) in Computer Science,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4OTQ2&year=2026,University of Regina,36 Month(s),Sep,,"savings
Affordable University, mintmark
Low Tuition Deposit",,,CAD 125
